"ID","MAT_mean","MAT_min","MAT_max","MAT_range","MAP_mean","MAP_min","MAP_max","MAP_range","srtm_mean","srtm_min","srtm_max","srtm_range","ISO3","NAME","ORIG_NAME","WDPAID","WDPA_PID"
193,18.9686368306478,17.7178230285645,19.9982032775879,2.28038024902344,1955.42342122396,1789.47863769531,2151.64990234375,362.171264648438,1528.3959261325,1348,1744,396,"GTM","Joya Grande","Joya Grande",555703716,"555703716"
194,11.4958531768234,10.5973949432373,12.8579273223877,2.26053237915039,1457.40025951244,1426.49328613281,1496.55261230469,70.059326171875,2837.95256222787,2436.09497070312,3117,680.905029296875,"GTM","Covirey","Covirey",555703717,"555703717"
195,13.9446449279785,13.9446449279785,13.9446449279785,0,1485.77966308594,1485.77966308594,1485.77966308594,0,2598.74187190358,2452.099609375,2690,237.900390625,"GTM","Bosque la Avanzada","Bosque la Avanzada",555703718,"555703718"
196,27.3054418563843,27.3041343688965,27.3067493438721,0.00261497497558594,1698.26068115234,1690.02429199219,1706.4970703125,16.4727783203125,11.348479879869,6,22,16,"SLV","Santa Rita","Santa Rita",555703452,"555703452"
197,25.2074471135293,25.0170612335205,25.464693069458,0.4476318359375,1379.63033565398,1370.13696289062,1393.46789550781,23.3309326171875,261.520933384732,153,378,225,"MEX","Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche","Antigua Ciudad Maya de Calakmul, Campeche",555577560,"555577560"
198,26.4775085272066,25.9665756225586,26.6993255615234,0.732749938964844,1796.62565432848,1570.92907714844,2240.75122070312,669.822143554688,73.15077516443,38,183,145,"GTM","Laguna del Tigre","Laguna del Tigre",342356,"342356"
199,17.2742395401001,17.1274967193604,17.4149303436279,0.287433624267578,1368.00796508789,1355.34350585938,1382.44348144531,27.0999755859375,1749.51236666166,1731,1769.66931152344,38.6693115234375,"GTM","Los Aposentos","Los Aposentos",12585,"12585"
200,27.2591978708903,27.1576404571533,27.3736629486084,0.216022491455078,1759.20107886905,1683.70495605469,1822.53698730469,138.83203125,10.952090482306,3,23,20,"GTM","Sipacate - Naranjo","Sipacate - Naranjo",12591,"12591"
201,14.5327835083008,14.5327835083008,14.5327835083008,0,1487.80383300781,1487.80383300781,1487.80383300781,0,2236,2236,2236,0,"GTM","Riscos de Momostenango","Riscos de Momostenango",107134,"107134"
202,25.2018042239098,22.2545852661133,26.4022178649902,4.14763259887695,3058.25964248871,1934.07397460938,3587.83349609375,1653.75952148438,254.473286655351,107,774,667,"GTM","San Román","San Román",30618,"30618"
203,18.0482723128121,12.55260181427,23.6070442199707,11.0544424057007,3115.07109156195,1669.79724121094,4241.01220703125,2571.21496582031,1636.81219099576,422,2666,2244,"GTM","Ixil Visis-Cabá","Ixil Visis-Cabá",302089,"302089"
204,16.1603096863029,9.33607959747314,25.4066715240479,16.0705919265747,2230.22941682547,1380.458984375,4158.2333984375,2777.7744140625,1974.11671557999,383.573974609375,3373,2989.42602539062,"GTM","Cuenca del Lago Atitlán","Cuenca del Lago Atitlán",107034,"107034"
205,14.2530100328939,6.83180999755859,21.1553573608398,14.3235473632812,2036.67615599732,1510.55712890625,3725.60717773438,2215.05004882812,2399.83389978191,1114,4076,2962,"GTM","Volcán Tajumulco","Volcán Tajumulco",302075,"302075"
206,12.4363248709476,9.41153717041016,18.4621810913086,9.05064392089844,1619.08975127249,1502.24633789062,2556.94409179688,1054.69775390625,2730.71817581742,1558,3998,2440,"GTM","Volcán Tacaná","Volcán Tacaná",302076,"302076"
207,17.4718947777381,14.0671520233154,20.2674808502197,6.2003288269043,2737.90089142628,1690.79650878906,3552.26611328125,1861.46960449219,1700.72564160998,1144,2611,1467,"GTM","Volcán Lacandón","Volcán Lacandón",302078,"302078"
208,21.7543563842773,21.7543563842773,21.7543563842773,0,1675.64685058594,1675.64685058594,1675.64685058594,0,1138.46327718099,1097,1187,90,"GTM","Volcán Cerro Redondo","Volcán Cerro Redondo",302091,"302091"
209,17.3810060501099,16.7592582702637,18.2831497192383,1.52389144897461,1483.12872314453,1465.27465820312,1497.04956054688,31.77490234375,1761.90939482411,1566,1985,419,"GTM","Volcán Alzatate","Volcán Alzatate",302097,"302097"
210,20.6833277615634,18.9421520233154,22.3045444488525,3.36239242553711,1744.84119762074,1598.58947753906,1855.81616210938,257.226684570312,1392.25975730442,1047,1766,719,"GTM","Volcán Jumaytepeque","Volcán Jumaytepeque",302100,"302100"
211,21.0304861068726,20.3071441650391,21.9353351593018,1.6281909942627,1664.77770996094,1639.31140136719,1680.17468261719,40.86328125,1329.90781555636,1095.30517578125,1484,388.69482421875,"GTM","Volcán Amayo","Volcán Amayo",302102,"302102"
212,20.5296827952067,19.5053195953369,21.6679191589355,2.16259956359863,1939.65604654948,1820.07702636719,2074.83862304688,254.761596679688,1419.26968809186,1095,1623,528,"GTM","Volcán Cruz Quemada","Volcán Cruz Quemada",302106,"302106"
213,20.829220199585,20.2977352142334,21.6376514434814,1.33991622924805,1992.71787109375,1973.88171386719,2011.37963867188,37.4979248046875,1386.66015144408,1129,1633,504,"GTM","Volcán Moyuta","Volcán Moyuta",302109,"302109"
214,17.3733768463135,15.8993110656738,18.9076232910156,3.0083122253418,1474.41322678786,1469.93664550781,1487.22045898438,17.2838134765625,1783.00708206008,1405.33508300781,2135,729.664916992188,"GTM","Volcán Jumay","Volcán Jumay",302114,"302114"
215,13.6948656241099,12.0611276626587,16.7950706481934,4.73394298553467,1759.72439575195,1558.4794921875,2452.66381835938,894.184326171875,2392.82534592406,1764.18725585938,2835,1070.81274414062,"GTM","Volcán Chicabal","Volcán Chicabal",302115,"302115"
216,14.4922066346193,7.59209299087524,18.1101055145264,10.5180125236511,1677.48764898838,1435.99584960938,1860.58276367188,424.5869140625,2255.98702515389,1504,3929,2425,"GTM","Volcán Acatenango","Volcán Acatenango",313055,"313055"
217,12.5795099258423,12.2349109649658,12.7267007827759,0.491789817810059,1402.96513671875,1385.73254394531,1443.37976074219,57.647216796875,2634.45690804941,2477.78515625,2846,368.21484375,"GTM","Volcán Cerro Quemado","Volcán Cerro Quemado",555629255,"555629255"
218,15.2145305361067,11.4962396621704,18.3105964660645,6.81435680389404,2166.41843087333,1389.59362792969,3021.56860351562,1631.97497558594,2068.1625675373,1397,2994,1597,"GTM","Volcán Santa María","Volcán Santa María",555629256,"555629256"
219,18.4726138114929,15.9835443496704,20.5732860565186,4.58974170684814,3134.24748883929,2311.74584960938,3799.765625,1488.01977539062,1475.12321005927,1037.74670410156,2036.96643066406,999.2197265625,"GTM","Volcán Santiaguito","Volcán Santiaguito",555629257,"555629257"
220,13.2272741433346,10.6909637451172,18.2135200500488,7.52255630493164,1826.39693566525,1489.95849609375,3132.205078125,1642.24658203125,2435.80817731222,1329.25354003906,3224,1894.74645996094,"GTM","Volcán Siete Orejas","Volcán Siete Orejas",555629258,"555629258"
221,16.5192147572835,14.778018951416,18.7330303192139,3.95501136779785,1537.30923665365,1436.33020019531,1652.47961425781,216.1494140625,2024.11242199329,1447,2491,1044,"GTM","Volcán Pacaya","Volcán Pacaya",555629259,"555629259"
222,13.514463302937,9.35820484161377,19.7250118255615,10.3668069839478,1796.48040122174,1307.84326171875,3229.94165039062,1922.09838867188,2401.67760167988,1134,3470,2336,"GTM","Volcán Zunil","Volcán Zunil",342355,"342355"
223,21.4036184310913,19.3123607635498,23.0834102630615,3.77104949951172,2032.23409423828,1825.56604003906,2119.95166015625,294.385620117188,1261.51641377838,713,1713,1000,"GTM","Volcán Tecuamburro","Volcán Tecuamburro",102929,"102929"
224,14.7699526006525,9.22264766693115,19.7353610992432,10.512713432312,1613.41056130149,1371.7099609375,1749.45593261719,377.745971679688,2271.46785598737,1331,3696,2365,"GTM","Volcán Agua","Volcán Agua",103039,"103039"
225,14.9718065261841,9.95902347564697,19.4094219207764,9.45039844512939,2131.55801794664,1463.08483886719,3334.82421875,1871.73937988281,2140.88626091615,1238,3489,2251,"GTM","Volcán Santo Tomás","Volcán Santo Tomás",103123,"103123"
226,15.9746133874102,8.18886184692383,21.4508686065674,13.2620067596436,1818.36980754573,1508.9384765625,2436.21435546875,927.27587890625,2005.63997524217,1014,3671,2657,"GTM","Volcán Fuego","Volcán Fuego",107157,"107157"
227,26.118727554628,26.050760269165,26.1882228851318,0.137462615966797,2753.88113909391,2664.49487304688,2858.52563476562,194.03076171875,120.11755337353,110,150,40,"GTM","El Pucté","El Pucté",102910,"102910"
228,26.0997818433321,26.0187835693359,26.1835136413574,0.164730072021484,2930.10165170523,2859.56176757812,3041.67993164062,182.1181640625,118.230505237108,107,140,33,"GTM","Petexbatún","Petexbatún",115079,"115079"
229,15.6191901491399,14.5298147201538,17.6089706420898,3.07915592193604,1417.68593450178,1241.01440429688,1516.47937011719,275.464965820312,2063.10710100202,1690.84289550781,2282,591.157104492188,"GTM","Cordillera Alux","Cordillera Alux",102855,"102855"
230,25.0123062133789,25.0123062133789,25.0123062133789,0,3205.94604492188,3205.94604492188,3205.94604492188,0,404.008801482445,283.198699951172,481.744812011719,198.546112060547,"GTM","Aguas Termales Santa María Candelaria","Aguas Termales Santa María Candelaria",555703708,"555703708"
231,18.336500344453,15.6826143264771,21.4027614593506,5.72014713287354,2314.71556260851,1521.74560546875,3503.74487304688,1981.99926757812,1495.20800895334,784.616882324219,2529,1744.38311767578,"MEX","Volcán Tacaná","Volcán Tacaná",555621993,"555621993"
232,25.8166404451643,25.7121734619141,25.9521656036377,0.239992141723633,1421.23104422433,1407.84130859375,1438.00793457031,30.1666259765625,193.697811350255,157,247,90,"MEX","Balam-Ku","Balam-Ku",354053,"354053"
233,27.7960535685221,27.779167175293,27.8125,0.0333328247070312,1344.1200764974,1336,1363,27,11.7305585230563,5,24,19,"MEX","El Gancho Murillo","El Gancho Murillo",107651,"107651"
234,26.4770050048828,26.2801647186279,26.627082824707,0.346918106079102,1960.66009245557,1781.97668457031,2150.08349609375,368.106811523438,62.6502259350305,41,104,63,"GTM","Parque Nacional Laguna del Tigre","Parque Nacional Laguna del Tigre",67982,"67982"
235,27.7617310710337,27.5833377838135,28.0286178588867,0.445280075073242,1443.30355168485,1377.03332519531,1506.52075195312,129.487426757812,10.3167692288956,2,26,24,"GTM","Manchón-Guamuchal","Manchón-Guamuchal",95336,"95336"
236,19.0658736228943,18.8252658843994,19.3906116485596,0.565345764160156,2415.62994384766,2383.68432617188,2498.078125,114.393798828125,1522.37214134487,1441,1725,284,"MEX","Parque Nacional Lagunas de Montebello","Parque Nacional Lagunas de Montebello",902277,"902277"
237,27.7881355285645,27.779167175293,27.7998542785645,0.0206871032714844,1347.46493530273,1336.64282226562,1363,26.357177734375,11.6976505816471,5,24,19,"MEX","Zona Sujeta a Conservación Ecológica El Gancho - Murillo","Zona Sujeta a Conservación Ecológica El Gancho - Murillo",903120,"903120"
238,19.0658736228943,18.8252658843994,19.3906116485596,0.565345764160156,2415.62994384766,2383.68432617188,2498.078125,114.393798828125,1522.37214134487,1441,1725,284,"MEX","Lagunas de Montebello","Lagunas de Montebello",220,"220"
239,25.4044853210449,25.0125007629395,25.6730365753174,0.66053581237793,2979.97626953125,2903,3040,137,218.008624839267,99,353,254,"MEX","Yaxchilán","Yaxchilán",67672,"67672"
240,NA,NA,NA,NA,NA,NA,NA,NA,245.741784339057,147,533,386,"MEX","Montes Azules","Montes Azules",555621334,"555621334"
241,25.3511898177011,25.0312404632568,25.7199993133545,0.688758850097656,1386.24186052595,1375.19470214844,1407.57067871094,32.3759765625,251.721478633432,136,323,187,"MEX","Calakmul","Calakmul - Zona de Amortiguamiento",306780,"306780_B"
242,13.0483855847959,7.9020414352417,18.4375,10.5354585647583,1694.86022497106,1509.22729492188,2482.15795898438,972.9306640625,2090.56884366043,876,3998,3122,"MEX","Volcán Tacaná","Volcán Tacaná",306853,"306853"
243,NA,NA,NA,NA,NA,NA,NA,NA,140.418980802355,118,185,67,"MEX","Lacan-Tun","Lacan-Tun",67670,"67670"
244,25.7124996185303,25.7124996185303,25.7124996185303,0,2849,2849,2849,0,178.57947041365,114,256,142,"MEX","Chan-Kin","Chan-Kin",67669,"67669"
245,25.2093006290802,24.2229995727539,25.7968673706055,1.57386779785156,2345.18177774508,2281.03735351562,2378.70336914062,97.666015625,230.643122616109,35,598,563,"MEX","Cañón del Usumacinta","Cañón del Usumacinta",107569,"107569"
246,NA,NA,NA,NA,NA,NA,NA,NA,17.3310476453681,12,20,8,"MEX","ANP El Silencio","ANP El Silencio",555599575,"555599575"
247,NA,NA,NA,NA,NA,NA,NA,NA,620.210244657436,321,818,497,"MEX","La Serranía","La Serranía",555599741,"555599741"
248,25.2188941386708,22.1960334777832,26.7583332061768,4.56229972839355,2771.64250316954,2068,3389.2392578125,1321.2392578125,289.976339400403,3,957,954,"PAN","Portobelo","Portobelo",555705292,"555705292"
249,26.7443455380632,25.8374996185303,27.1166667938232,1.27916717529297,2080.85330002933,1696,2496.90991210938,800.909912109375,20.3275594174208,-3,250,253,"PAN","Humedal de Bahía de Panamá","Humedal de Bahía de Panamá",555705290,"555705290"
250,26.7443455380632,25.8374996185303,27.1166667938232,1.27916717529297,2080.85330002933,1696,2496.90991210938,800.909912109375,20.3275594174208,-3,250,253,"PAN","Humedal de Bahía de Panamá","Humedal de Bahía de Panamá",902319,"902319"
251,26.4553546905518,26.4315433502197,26.4791660308838,0.0476226806640625,1876.74468994141,1872.98999023438,1880.49938964844,7.5093994140625,7,7,7,0,"SLV","Isla El Espino 4","Isla El Espino 4",555703352,"555703352"
252,26.254451751709,26.2409172058105,26.2679862976074,0.027069091796875,1891.44805908203,1879.41711425781,1903.47900390625,24.0618896484375,8.5802681069625,8,9,1,"SLV","Isla El Magueyal","Isla El Magueyal",555703357,"555703357"
253,26.3170757293701,26.3170757293701,26.3170757293701,0,1910.71740722656,1910.71740722656,1910.71740722656,0,0,0,0,0,"SLV","Isla Punta El Limón 2","Isla Punta El Limón 2",555703359,"555703359"
254,26.1734600067139,26.1734600067139,26.1734600067139,0,1901.94348144531,1901.94348144531,1901.94348144531,0,8,8,8,0,"SLV","Isla Vuelta de Gato","Isla Vuelta de Gato",555703373,"555703373"
255,26.0538177490234,26.0451354980469,26.0625,0.017364501953125,1883.86248779297,1880.72497558594,1887,6.2750244140625,7,7,7,0,"SLV","Isla Punta El Recodo","Isla Punta El Recodo",555703374,"555703374"
256,26.3042068481445,26.3042068481445,26.3042068481445,0,1913.61804199219,1913.61804199219,1913.61804199219,0,6.03008389472961,6,6.07519578933716,0.0751957893371582,"SLV","Isla El Guayabo","Isla El Guayabo",555703378,"555703378"
257,26.2154884338379,26.2154884338379,26.2154884338379,0,1872.64819335938,1872.64819335938,1872.64819335938,0,11.5994431686401,7,22,15,"SLV","Isla Santa Rita 1","Isla Santa Rita 1",555703382,"555703382"
258,26.1859354972839,26.1382904052734,26.2226619720459,0.0843715667724609,1878.04016113281,1872.64819335938,1884.62036132812,11.97216796875,15.1470596313477,13,20.9558029174805,7.95580291748047,"SLV","Isla Santa Rita 1","Isla Santa Rita 2",555703383,"555703383"
259,NA,NA,NA,NA,NA,NA,NA,NA,7.03589416471497,-3,42,45,"PAN","Isla Bastimentos","Isla Bastimentos",555705285,"555705285"
260,26.5517683029175,26.5452041625977,26.5583324432373,0.0131282806396484,2526.04138183594,2503,2549.08276367188,46.082763671875,13.9028844042609,2,32,30,"PAN","Golfo de Chiriquí","Golfo de Chiriquí",555705289,"555705289"
261,NA,NA,NA,NA,NA,NA,NA,NA,52.8424136102286,6,169,163,"PAN","Coiba","Coiba",17831,"17831"
262,NA,NA,NA,NA,NA,NA,NA,NA,7.45570426895505,6,14.0697288513184,8.06972885131836,"PAN","Playa Bluff","Playa Bluff",555705305,"555705305"
263,26.4675934531472,26.4359397888184,26.507474899292,0.0715351104736328,2844.01119495739,2413,3218.94189453125,805.94189453125,13.727104399433,0,29,29,"PAN","La Playa de la Barqueta Agrícola","La Playa de la Barqueta Agrícola",303325,"303325"
264,27.0959357348355,26.7913284301758,27.2020416259766,0.410713195800781,2202.89239132043,1939.56335449219,2535.87036132812,596.307006835938,13.4209189072432,4,30,26,"PAN","Isla de Cañas","Isla de Cañas",10914,"10914"
265,NA,NA,NA,NA,NA,NA,NA,NA,7.26926025378159,2,12,10,"PAN","Isla Iguana","Isla Iguana",12688,"12688"
266,26.7331685035564,26.0107688903809,27.0370578765869,1.02628898620605,2773.57333100346,2427.14990234375,3101.53442382812,674.384521484375,19.1664781239074,-4,181,185,"PAN","Golfo de Montijo","Golfo de Montijo",555705291,"555705291"
267,26.9872513803942,26.925220489502,27.0777950286865,0.15257453918457,1886.96383561759,1765.40637207031,2077.06640625,311.660034179688,10.7497440288085,-1,22,23,"CRI","Estero Puntarenas y Manglares Asociados","Estero Puntarenas y Manglares Asociados",108142,"108142"
268,26.2431122461955,26.1900043487549,26.34206199646,0.152057647705078,3393.89184570312,3253.73876953125,3520.87573242188,267.136962890625,9.39994249218803,-2,22,24,"CRI","Nacional Cariari","Nacional Cariari",108155,"108155"
269,NA,NA,NA,NA,NA,NA,NA,NA,36.5587688293075,11,81,70,"CRI","Isla San Lucas","Isla San Lucas",555705207,"555705207"
270,26.3562444371562,24.5183620452881,27.411226272583,2.89286422729492,1658.17998184696,1512,1802.13403320312,290.134033203125,180.135688190922,-1,641,642,"CRI","Santa Rosa","Santa Rosa",166,"166"
271,26.1579940169605,25.3979988098145,26.3022041320801,0.904205322265625,3715.71919309701,3498,4276.4267578125,778.4267578125,33.3149939154966,4,263,259,"CRI","Tortuguero","Tortuguero",167,"167"
272,26.9913495381673,26.9166660308838,27.1375007629395,0.220834732055664,1672.70857747396,1612,1738,126,16.3795520979217,1,82,81,"CRI","Bahia Santa Elena","Bahia Santa Elena",555697608,"555697608"
273,26.3818807601929,26.380428314209,26.3833332061768,0.00290489196777344,4420.3828125,4408.765625,4432,23.234375,6.24981992894953,5,8,3,"CRI","Barra del Colorado","Barra del Colorado",555704246,"555704246"
274,26.0038569077202,25.2897071838379,26.5666675567627,1.2769603729248,2340.26309867527,2095,2480.90356445312,385.903564453125,129.110630632372,-2,380,382,"CRI","Cabo Blanco","Cabo Blanco",102300,"102300"
275,26.3984543085098,26.2875003814697,26.4326801300049,0.145179748535156,3634.33348083496,3491.48071289062,3731,239.519287109375,8.89680478425727,2,30,28,"CRI","Pejeperro","Pejeperro",302000,"302000"
276,26.9232095635456,26.8016452789307,27.0083332061768,0.206687927246094,1801.37599779212,1746,1830.87780761719,84.8778076171875,10.0504203845733,-1,49,50,"CRI","Ostional","Ostional",12244,"12244"
277,26.3177581046944,25.8735885620117,26.4976024627686,0.624013900756836,3014.1419987465,2748,3248.52661132812,500.526611328125,32.823232647139,0,171,171,"CRI","Gandoca Manzanillo","Gandoca Manzanillo",19402,"19402"
278,26.3270753224691,26.3145580291748,26.341667175293,0.0271091461181641,4337.42513020833,4288,4399,111,11.1229422702346,6.54891729354858,30,23.4510827064514,"CRI","Archie Carr","Archie Carr",102368,"102368"
279,27.1196609571868,26.8980731964111,27.4099006652832,0.51182746887207,1857.88193646599,1753.54602050781,1929.93920898438,176.393188476562,10.7669413603637,0,82.5361938476562,82.5361938476562,"CRI","Cipanci","Cipanci",108137,"108137"
280,26.6406523386637,26.591667175293,26.6916656494141,0.0999984741210938,2201.34918212891,2042,2285,243,11.6628173260853,4,44,40,"CRI","Playa Hermosa-Punta Mala","Playa Hermosa-Punta Mala",108162,"108162"
281,26.0306805981044,25.6458339691162,26.3213195800781,0.675485610961914,2527.74482358413,2013.15087890625,3038.4853515625,1025.33447265625,13.9982921474107,-6,103,109,"GTM","Punta de Manabique","Punta de Manabique",12564,"12564"
282,28.2234764790906,27.3321266174316,28.4996147155762,1.16748809814453,1719.31072966422,1419.36975097656,1935.72351074219,516.353759765625,7.94348989714472,0,197,197,"NIC","Delta Estero Real","Delta Estero Real",12652,"12652"
283,27.7930961968242,27.6569328308105,27.942310333252,0.285377502441406,1900.98653246009,1719.38391113281,1978,258.616088867188,9.41944514319968,1,96,95,"NIC","Estero Padre Ramos","Estero Padre Ramos",30633,"30633"
284,27.420979985651,27.3583335876465,27.4957981109619,0.13746452331543,1692.68389086453,1540.93383789062,1789,248.066162109375,7.80766581785918,4,13,9,"NIC","Isla Juan Venado","Isla Juan Venado",34672,"34672"
285,25.658853525256,25.0240211486816,26.3411998748779,1.31717872619629,2609.34245413974,2164.13159179688,2879.85522460938,715.7236328125,9.44653454154169,-5,72,77,"NIC","Cayos Miskitos y Franja Costera Inmediata","Cayos Miskitos y Franja Costera Inmediata",12667,"12667"
286,26.6503385305405,25.9693222045898,26.9173984527588,0.948076248168945,1472.10774803162,1305.88146972656,1596.01647949219,290.135009765625,57.0909088136099,1,262,261,"NIC","Río Escalante Chacocente","Río Escalante Chacocente",12658,"12658"
287,25.649495334469,25.0240211486816,26.3411998748779,1.31717872619629,2586.55560622976,2125.94287109375,2879.85522460938,753.912353515625,9.37108464965543,-5,72,77,"NIC","Cayos Miskitos y Franja Costera Inmediata","Cayos Miskitos y Franja Costera Inmediata",900699,"900699"
288,28.2189924894005,27.3321266174316,28.4996147155762,1.16748809814453,1719.89049845916,1419.36975097656,1935.72351074219,516.353759765625,8.05336068099664,0,197,197,"NIC","Delta del Estero Real y Llanos de Apacunca","Delta del Estero Real y Llanos de Apacunca",900700,"900700"
289,25.8435249187537,25.4252967834473,26.2041664123535,0.77886962890625,3319.81243752022,2743.79931640625,3671.41528320312,927.615966796875,9.32803732735913,0,94,94,"NIC","Sistema de Humedales de la Bahía de Bluefields","Sistema de Humedales de la Bahía de Bluefields",900703,"900703"
290,25.9674949645996,25.9674949645996,25.9674949645996,0,1294.3193359375,1294.3193359375,1294.3193359375,0,6.41721296310425,6.08364486694336,7,0.916355133056641,"BLZ","Grants Land","Grants Land",555542664,"555542664"
291,NA,NA,NA,NA,NA,NA,NA,NA,2.81788516502188,1,8,7,"BLZ","Swallow Caye","Swallow Caye",313431,"313431"
292,26.5086139043172,26.3501586914062,26.593391418457,0.243232727050781,2436.04412163628,2304.912109375,2570.75610351562,265.843994140625,64.5689868339791,28,100,72,"PAN","Islas Advent, Zorra y Juan Gallego","Islas Advent, Zorra y Juan Gallego",555705303,"555705303"
293,25.3795126618257,22.4238719940186,26.404167175293,3.98029518127441,3140.2971572479,2757.55810546875,3626.36157226562,868.803466796875,196.563800234829,0,970,970,"PAN","Reverendo Padre Jesús Héctor Gallego Herrera","Reverendo Padre Jesús Héctor Gallego Herrera",555705294,"555705294"
294,22.9820029715752,19.1876163482666,26.2372570037842,7.04964065551758,2148.63546558496,1920.04663085938,2512.41333007812,592.36669921875,648.600432129886,3,1500,1497,"PAN","Cerro Hoya","Cerro Hoya",12685,"12685"
295,27.503887349909,27.3528156280518,27.5810241699219,0.228208541870117,2009.45940052379,1527.69360351562,2294.55712890625,766.863525390625,6.80363510615245,2,28,26,"PAN","Sarigua","Sarigua",12686,"12686"
296,26.4318451177878,26.0288028717041,26.6048774719238,0.576074600219727,2412.73190957992,2232.18701171875,2579.75268554688,347.565673828125,67.6321076169739,28,178,150,"PAN","Barro Colorado","Barro Colorado",263,"263"
297,27.2458324432373,27.2458324432373,27.2458324432373,0,2405,2405,2405,0,3.07123289764791,-1,8,9,"PAN","Manglares de Panamá Viejo","Manglares de Panamá Viejo",555705297,"555705297"
298,27.3952119350433,27.3762283325195,27.404167175293,0.0279388427734375,1991.03477478027,1839.71374511719,2167,327.286254882812,8.96583758999079,3,16,13,"PAN","Peñón de La Honda","Peñón de La Honda",17182,"17182"
299,26.0361934741338,25.6565132141113,26.4165534973145,0.760040283203125,2877.26532084147,2634.67456054688,3272.12182617188,637.447265625,10.5792122119064,0,73,73,"PAN","San San Pond Sak","San San Pond Sak",68135,"68135"
300,26.5401260329456,26.2965908050537,26.6124992370605,0.315908432006836,1917.90283500857,1669,2585.791015625,916.791015625,20.6825946919519,0,76,76,"PAN","Punta Patiño","Punta Patiño",95360,"95360"
301,26.283257392145,25.8735885620117,26.4976024627686,0.624013900756836,3015.75588300151,2748,3248.52661132812,500.526611328125,40.8628533426754,3,171,168,"CRI","Gandoca-Manzanillo","Gandoca-Manzanillo",145524,"145524"
302,26.0133932973002,25.6458339691162,26.3213195800781,0.675485610961914,2550.69587232429,2046.8896484375,3038.4853515625,991.595703125,12.476090567541,-6,51,57,"GTM","Punta de Manabique","Punta de Manabique",198322,"198322"
303,26.7101557744692,26.5385665893555,26.925724029541,0.387157440185547,2786.70635100064,2427.14990234375,3101.53442382812,674.384521484375,17.5675567942362,-4,161,165,"PAN","Golfo de Montijo","Golfo de Montijo",29809,"29809"
304,26.7350058194474,26.31276512146,26.9393081665039,0.626543045043945,2482.95401967917,2094.32250976562,2674.6884765625,580.365966796875,14.7487984429499,-4,185,189,"HND","Blanca Jeannette Kawas (Punta Sal)","Blanca Jeannette Kawas (Punta Sal)",30627,"30627"
305,26.7618898637224,24.3948650360107,27.1423110961914,2.74744606018066,2384.31005678082,1369.56982421875,2584.02319335938,1214.45336914062,63.587524359227,2,680,678,"HND","Punta Izopo","Punta Izopo",41024,"41024"
306,NA,NA,NA,NA,NA,NA,NA,NA,172.379209666112,0,570,570,"HND","Archipiélago del Golfo de Fonseca","Archipiélago del Golfo de Fonseca",302120,"302120"
307,27.2397800479923,27.1875,27.3461742401123,0.158674240112305,2320.15199843398,2247.67724609375,2418,170.32275390625,6.88442797272263,1,15,14,"HND","Barras de Cuero y Salado","Barras de Cuero y Salado",18816,"18816"
308,26.3042592135343,26.2267551422119,26.345832824707,0.119077682495117,2027.96646950462,1963.90014648438,2112.134765625,148.234619140625,6.87295149310995,3,16,13,"HND","Cuyamel","Cuyamel",555697538,"555697538"
309,28.2341169902257,27.7553443908691,28.5876865386963,0.832342147827148,1691.61043962751,1575.7744140625,1784,208.2255859375,8.97164856459722,-2,108,110,"HND","Bahía de Chismuyo","Bahía de Chismuyo",41021,"41021"
310,28.3735633103744,28.3399124145508,28.431526184082,0.09161376953125,1402.11392609969,1364.46716308594,1465.55712890625,101.089965820312,8.2489547175371,2,18.044002532959,16.044002532959,"HND","Las Iguanas y Punta Condega","Las Iguanas y Punta Condega",41022,"41022"
311,28.4093535057852,28.2176818847656,28.6784515380859,0.460769653320312,1565.75521251643,1475.30322265625,1680.10729980469,204.804077148438,6.93940913444894,1,15,14,"HND","San Bernardo","San Bernardo",62055,"62055"
312,28.4523145426875,28.4096603393555,28.5102596282959,0.10059928894043,1473.11203400985,1388.01379394531,1525,136.986206054688,6.57385358436998,1,11,10,"HND","Los Delgaditos","Los Delgaditos",102215,"102215"
313,28.5092861843805,28.4084625244141,28.6775970458984,0.269134521484375,1555.42994857008,1485.89428710938,1597.63427734375,111.739990234375,5.51172483190414,-1,95,96,"HND","San Lorenzo","San Lorenzo",102216,"102216"
314,26.1817178726196,26.1692333221436,26.1958332061768,0.0265998840332031,1870.45208740234,1850.91577148438,1905,54.084228515625,7.27236712347601,5,9.87473583221436,4.87473583221436,"SLV","Isla San Sebastián","Isla San Sebastián",555703448,"555703448"
315,26.2067421264007,26.0153274536133,26.519193649292,0.503866195678711,1890.09863563345,1839.99670410156,1934.25048828125,94.2537841796875,9.0494832493534,-11,68.2169570922852,79.2169570922852,"SLV","Complejo Bahía de Jiquilisco","Complejo Bahía de Jiquilisco",902743,"902743"
316,26.2959742859648,26.0401210784912,26.5092697143555,0.469148635864258,1886.44230779877,1850,1932.14477539062,82.144775390625,8.98265736484821,0,24,24,"SLV","Complejo Jaltepeque","Complejo Jaltepeque",555542809,"555542809"
317,24.7229972574574,17.2361011505127,27.411226272583,10.1751251220703,2012.19660847489,1512,3442.60620117188,1930.60620117188,430.410005505175,-1,1838,1839,"CRI","Area de Conservación Guanacaste","Zone de conservation de Guanacaste",198296,"198296"
