"ID","endID","crrdr_d","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs","biomass_mean","biomass_min","biomass_max","mean_m","min_m","max_m","range_m","nCountries","Countries","name","iso_a3","are_km2","endnode_elevrange_m","endnode_pct_protected","StartNode_areakm2","StartNode_elevrange_m"
"Cerro Nara","H0369","CORR0740",7147.32710502126,99.9999945385908,2,35.9019181309503,3,110.819960869683,76.2081832885742,175.736953735352,1543.50220820275,294.227600097656,2584,2289.77239990234,1,"CRI","Costa Rica","CRI",4712.9,2632.32788085938,87.9985251055038,8.87342957779744,323.835571289062
"Cerro Nara","H0363","CORR0737",201.924598126886,4.57258536757313,1,22.02286969796,3,93.2240792760309,45.9401359558105,119.691299438477,752.787208761749,183,2019.97265625,1836.97265625,1,"CRI","Costa Rica","CRI",8.4,1051,0,8.87342957779744,323.835571289062
"Cerro San Gil","H0216","CORR0618",7466.12002507034,40.0155573990876,3,95.0762082712646,3,59.6564927319868,7.27780532836914,107.226989746094,678.291097425144,22,2140.25805664062,2118.25805664062,2,"GTM, HND","Guatemala","GTM",15.1,824.421142578125,100,327.175965146116,626.829654455185
"Cerro San Gil","H0220","CORR0620",17454.9084965963,53.356154224033,11,167.378283041864,3,79.8018436482747,16.1723651885986,126.229072570801,492.159852037296,3,1750,1747,1,"GTM","Guatemala","GTM",753.9,1763,11.9322397830154,327.175965146116,626.829654455185
"Cerro San Gil","H0216","CORR0617",7074.33409938145,38.7289741711408,3,93.081022213818,3,59.2943536188001,7.27780532836914,107.226989746094,652.096256961385,22,2164,2142,2,"GTM, HND","Guatemala","GTM",15.1,824.421142578125,100,327.175965146116,626.829654455185
"Cerro San Gil","H0176","CORR0619",14004.8016890154,49.3612727225638,7,145.150152207638,3,79.481233153919,16.1723651885986,126.229072570801,377.341244439569,3,1609,1606,1,"GTM","Guatemala","GTM",5,581,0,327.175965146116,626.829654455185
"Cerro San Gil","H0135","CORR0616",4583.12340456407,35.4227047489476,2,65.8860182865185,3,65.7992915684664,7.27780532836914,107.226989746094,514.468952697527,22,2007,1985,2,"GTM, HND","Honduras","HND",36,911.210815429688,99.9755800811027,327.175965146116,626.829654455185
"Cerro Saslaya","H0241","CORR0429",36219.6563899287,93.957134306473,5,194.382613292716,4,84.299280470759,20.0854396820068,139.499557495117,462.802442459289,126.687507629395,1742,1615.31249237061,2,"HND, NIC","Honduras","HND",9.2,592.541748046875,100,352.302218055361,427.144165039062
"Cerro Saslaya","H0348","CORR0427",11395.481205429,32.5906899082326,4,176.514771023192,2,69.1482481126661,30.5629024505615,123.362495422363,775.880155121058,277,1643.10900878906,1366.10900878906,1,"NIC","Nicaragua","NIC",5,232,100,352.302218055361,427.144165039062
"Cerro Saslaya","H0242","CORR0430",36978.3991881505,94.0737771232986,5,198.268449688963,4,84.2578489482403,20.0854396820068,139.499557495117,469.697232265919,126.687507629395,1679.43725585938,1552.74974822998,2,"HND, NIC","Honduras","HND",5,538,100,352.302218055361,427.144165039062
"Cerro Saslaya","H0345","CORR0428",21838.5186320982,53.0972163336311,4,207.600999926132,3,76.7590403166957,24.2964153289795,122.114059448242,877.406051635742,196.080841064453,2011.72766113281,1815.64682006836,2,"HND, NIC","Honduras","HND",62,784.590209960938,63.3890220631063,352.302218055361,427.144165039062
"Cerro Saslaya","H0347","CORR0426",14898.8410842136,68.3741687137774,3,109.787732152406,2,79.1371652415541,36.0731353759766,133.871871948242,599.554059091525,214.502334594727,1633,1418.49766540527,1,"NIC","Nicaragua","NIC",5,331.084350585938,100,352.302218055361,427.144165039062
"Cerro Silva","H0353","CORR0938",36483.1357018824,77.5006774922771,9,237.151253735966,7,93.2971880134495,15.2124652862549,138.18733215332,159.870222998562,11,1963,1952,2,"CRI, NIC","Nicaragua","NIC",169.2,1491.41845703125,90.5719359242567,2889.6950855932,516.76025390625
"Cerro Silva","H0353","CORR0937",36323.8079961637,77.5456093451928,7,235.951093860675,7,91.8128497267772,15.2124652862549,132.867492675781,156.119951737455,11,2066,2055,2,"CRI, NIC","Nicaragua","NIC",169.2,1491.41845703125,90.5719359242567,2889.6950855932,516.76025390625
"Cerro Silva","H0350","CORR0936",28682.9903078333,58.2954078316415,7,247.669376388612,7,76.7395484486003,11.1446237564087,126.10912322998,146.804800111615,11,1590.40869140625,1579.40869140625,2,"CRI, NIC","Nicaragua","NIC",5,607,64.490627022078,2889.6950855932,516.76025390625
"Cerro Silva","H0351","CORR0939",31864.4717856253,67.375625878127,7,238.017830416107,7,82.2079892704505,15.1938695907593,133.87809753418,218.298226480281,11,1600,1589,2,"CRI, NIC","Nicaragua","NIC",35.2,516.050415039062,96.6084768519771,2889.6950855932,516.76025390625
"Cerro Silva","H0354","CORR0940",40974.180251815,85.0491189641285,10,242.416492780865,7,95.071697610957,17.8571720123291,131.50813293457,217.888614475465,11,2558,2547,2,"CRI, NIC","Nicaragua","NIC",173.4,1706.53637695312,99.6281656550763,2889.6950855932,516.76025390625
"Cerro Wawashang","H0350","CORR0833",46539.7162201766,62.761348443056,9,373.275496004612,8,78.3441399175067,11.1446237564087,128.676162719727,102.772284592671,2,1590.40869140625,1588.40869140625,2,"CRI, NIC","Nicaragua","NIC",5,607,64.490627022078,2238.72786592245,496
"Cerro Wawashang","H0349","CORR0834",48726.2915459436,60.035081877286,9,408.673787047472,8,77.3638705580921,11.1446237564087,128.676162719727,156.98618835638,2,1722,1720,2,"CRI, NIC","Nicaragua","NIC",15.9,513.316040039062,100,2238.72786592245,496
"Cerro Wawashang","H0348","CORR0832",10161.134028321,13.7846156914449,3,372.190649006752,2,68.0333987899973,16.6893939971924,113.918067932129,368.140692050463,11,1643.10900878906,1632.10900878906,1,"NIC","Nicaragua","NIC",5,232,100,2238.72786592245,496
"Cerro Wawashang","H0347","CORR0831",21426.005046778,32.9961799243153,4,327.648903124807,3,73.6417486707591,16.6893939971924,126.37574005127,294.415087532248,11,1633,1622,1,"NIC","Nicaragua","NIC",5,331.084350585938,100,2238.72786592245,496
"Cerro Wawashang","H0351","CORR0835",49720.7865773453,68.8098913060245,9,363.775596164197,8,81.9126441812746,15.1938695907593,133.87809753418,149.584980867604,2,1600,1598,2,"CRI, NIC","Nicaragua","NIC",35.2,516.050415039062,96.6084768519771,2238.72786592245,496
"Cerros de Turrubares","H0353","CORR0694",3378.17739798976,26.9689669020523,4,63.070903695346,2,66.1855907031468,23.9396743774414,111.487648010254,1029.74441762757,84,2123,2039,1,"CRI","Costa Rica","CRI",169.2,1491.41845703125,90.5719359242567,11.8446456885061,497.925964355469
"Cerros de Turrubares","H0363","CORR0693",1661.26864897222,16.8785578889626,2,49.4143981481315,3,84.9521436691284,35.0007247924805,145.254592895508,777.310505894983,130,1846,1716,1,"CRI","Costa Rica","CRI",8.4,1051,0,11.8446456885061,497.925964355469
"Cerros de Turrubares","H0361","CORR0692",1661.26864897222,17.7570377636524,2,46.9014598098119,3,91.6418847233416,50.4283180236816,145.254592895508,914.234949552096,130,1914,1784,1,"CRI","Costa Rica","CRI",18.4,1045,47.5046319285887,11.8446456885061,497.925964355469
"Cerros de Turrubares","H0353","CORR0695",3347.14565015416,26.7420733548028,4,62.9100586828305,2,64.8100990323878,23.9396743774414,113.198791503906,1027.13783137506,84,2019,1935,1,"CRI","Costa Rica","CRI",169.2,1491.41845703125,90.5719359242567,11.8446456885061,497.925964355469
"Cerros de Turrubares","H0356","CORR0691",1691.87888152389,16.9987476192828,2,50.0301815569258,2,76.6094827490338,31.1703109741211,136.650741577148,980.104280547092,274.135833740234,2022,1747.86416625977,1,"CRI","Costa Rica","CRI",10.9,734,100,11.8446456885061,497.925964355469
"Chagres","H0373","CORR0206",25586.7832645407,63.1927914789834,8,202.853050895081,6,78.2218498542803,19.7409572601318,130.214889526367,231.534959348153,5,1594.31079101562,1589.31079101562,1,"PAN","Panama","PAN",5.9,564,83.6796227057059,1076.47353177061,529.294311523438
"Chagres","H0372","CORR0209",36697.2413853952,69.5569537498717,8,264.74107646465,5,82.7559293789626,19.7409572601318,119.618659973145,222.232882228869,5,1813,1808,1,"PAN","Panama","PAN",5.9,459.3896484375,0,1076.47353177061,529.294311523438
"Chagres","H0377","CORR0208",36406.6178599221,72.3270714427258,8,252.465089577421,5,82.3958821929057,19.7409572601318,119.630470275879,212.106772470094,5,1617,1612,1,"PAN","Panama","PAN",10.9,419.110473632812,0,1076.47353177061,529.294311523438
"Chagres","H0377","CORR0207",36406.6178599221,72.6778393079039,8,251.262235412432,5,82.2697115767774,19.7409572601318,119.630470275879,206.703124796309,5,1607.74108886719,1602.74108886719,1,"PAN","Panama","PAN",10.9,419.110473632812,0,1076.47353177061,529.294311523438
"Chagres","H0375","CORR0210",36697.2413853952,68.8642682927567,8,267.376948282462,5,82.955176625933,19.7409572601318,119.618659973145,236.417492470863,5,1719,1714,1,"PAN","Panama","PAN",5,391,0,1076.47353177061,529.294311523438
"Chajumpec","H0111","CORR1140",6748.17635850882,46.6295268252543,3,74.2941042713176,2,72.664662874662,37.1865081787109,116.15852355957,529.810098897229,166.609237670898,2000,1833.3907623291,1,"GTM","Guatemala","GTM",136.5,1462.37182617188,98.8061162789869,8.36013955907017,153
"Chajumpec","H0111","CORR1139",6079.93889238872,41.4372321909053,3,75.4720560847352,1,71.5653319585891,36.243709564209,105.78638458252,517.092494797641,166.609237670898,1912,1745.3907623291,1,"GTM","Guatemala","GTM",136.5,1462.37182617188,98.8061162789869,8.36013955907017,153
"Chajumpec","H0111","CORR1136",3195.94618645336,24.3107743154604,3,67.5801441024468,1,70.3399825974515,19.8155994415283,101.717300415039,497.463114087654,168.743026733398,1881,1712.2569732666,1,"GTM","Guatemala","GTM",136.5,1462.37182617188,98.8061162789869,8.36013955907017,153
"Chajumpec","H0122","CORR1137",4422.21703694402,30.2529475891024,2,75.199054751513,2,76.9631454973336,38.1418571472168,98.347785949707,501.237335230079,166.609237670898,1774.80444335938,1608.19520568848,1,"GTM","Guatemala","GTM",102.2,1408,0.759328964142454,8.36013955907017,153
"Chajumpec","H0100","CORR1138",369.443899269959,2.56236080964907,1,74.1527730309805,1,69.4948275214747,17.6016502380371,99.9497222900391,399.33701906999,167,1940,1773,1,"GTM","Guatemala","GTM",41.9,806,0,8.36013955907017,153
"Chan Kin","H0048","CORR1417",12615.4622338554,50.2793424018735,3,129.640907854646,1,84.8743240615069,34.939281463623,124.743141174316,721.030642643789,142,1799.27160644531,1657.27160644531,1,"MEX","Mexico","MEX",7.5,704.033447265625,0,121.713650408086,142
"Chan Kin","H0085","CORR1420",13636.638888831,61.0419924097388,3,114.975569852893,2,75.8053074844124,27.9009380340576,121.629463195801,474.023202572124,133,1629.52209472656,1496.52209472656,2,"GTM, MEX","Mexico","MEX",24.3,975.142578125,0,121.713650408086,142
"Chan Kin","H0091","CORR1419",13653.5511397659,61.1130909946608,3,115.004282505494,2,76.4168789939735,38.8505744934082,110.682083129883,498.060967462815,133,1855.00390625,1722.00390625,2,"GTM, MEX","Mexico","MEX",160.8,1565,3.57420062151213,121.713650408086,142
"Chan Kin","H0052","CORR1416",12590.122304069,51.3492853703422,3,126.667642540654,1,84.9864951210155,37.0782089233398,108.3076171875,688.187156781895,142,1837,1695,1,"MEX","Mexico","MEX",5.9,609,0,121.713650408086,142
"Chan Kin","H0083","CORR1418",13653.5511397659,66.6503570229651,3,105.410161838189,2,76.7507892330317,37.5337066650391,110.682083129883,432.485104260954,133,1610,1477,2,"GTM, MEX","Mexico","MEX",7.5,311,0,121.713650408086,142
"Chepigana","H0386","CORR1281",7396.01278360732,61.6052799382899,4,60.3055938073157,1,105.840482960577,66.7582092285156,175.820953369141,304.123243480653,12.0264301300049,1649,1636.97356987,2,"COL, PAN","Panama","PAN",6.7,463.159423828125,57.955535023183,295.960896506765,422
"Chepigana","H0382","CORR1283",14603.2233365042,76.1610365167254,7,96.5747340983799,1,98.9681839731942,51.4649353027344,174.010620117188,277.200190778743,8,1761.69067382812,1753.69067382812,1,"PAN","Panama","PAN",22.6,469,99.56749185855,295.960896506765,422
"Chepigana","H0380","CORR1282",12921.3588144026,73.8689443144872,7,88.044830645423,1,97.2644319098613,51.4649353027344,174.010620117188,223.045653118885,8,1542,1534,2,"COL, PAN","Panama","PAN",6.7,494,100,295.960896506765,422
"Chepigana","H0398","CORR1285",11113.3785544514,22.8652076816007,4,245.03192629244,1,104.879260206315,41.0070533752441,183.442184448242,182.283705413151,3,1899,1896,2,"COL, PAN","Colombia","COL",7.5,736,0,295.960896506765,422
"Chepigana","H0390","CORR1284",11982.1172520697,23.6107777012649,5,255.882516128905,2,103.965253121951,8.35932064056396,178.232849121094,215.107599396362,3,1690,1687,2,"COL, PAN","Colombia","COL",7.5,386,71.7705101177655,295.960896506765,422
"Chiquibul","H0176","CORR0326",17468.4029248737,41.0899526320683,6,217.263323057424,4,76.5049867591705,36.4668006896973,126.229072570801,450.590620211505,3,1609,1606,2,"BLZ, GTM","Guatemala","GTM",5,581,0,65.5975537963192,184.552612304688
"Chiquibul","H0216","CORR1243",31337.4157813966,61.1833202531645,12,261.391852377151,5,69.184861376252,10.0543966293335,99.3287200927734,448.400753003141,5.65841770172119,2164,2158.34158229828,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.421142578125,100,65.5975537963192,184.552612304688
"Chiquibul","H0135","CORR0327",26188.3894749972,57.6500547589917,8,231.635221419719,5,71.7023340521507,7.27780532836914,107.226989746094,334.095178973091,6,2007,2001,3,"BLZ, GTM, HND","Belize","BLZ",36,911.210815429688,99.9755800811027,65.5975537963192,184.552612304688
"Chiquibul","H0220","CORR1245",23954.0233752978,49.1900265894441,11,249.079532235261,4,76.7921625705475,36.4668006896973,126.229072570801,517.047696023576,3,1750,1747,2,"BLZ, GTM","Guatemala","GTM",753.9,1763,11.9322397830154,65.5975537963192,184.552612304688
"Chiquibul","H0220","CORR0328",20918.5105202184,44.645679360756,10,239.49145389165,4,77.0049753917347,36.4668006896973,126.229072570801,523.524667799292,3,1750,1747,2,"BLZ, GTM","Guatemala","GTM",753.9,1763,11.9322397830154,65.5975537963192,184.552612304688
"Chiquibul","H0176","CORR1242",20503.9252151789,46.2268648666797,7,226.851401401035,4,76.2887431904674,36.4668006896973,126.229072570801,446.614188481477,3,1609,1606,2,"BLZ, GTM","Guatemala","GTM",5,581,0,65.5975537963192,184.552612304688
"Chiquibul","H0216","CORR1244",31729.2014971119,61.4779845115284,12,263.387038434597,5,69.2537150399668,10.0543966293335,99.3287200927734,459.139647093558,5.65841770172119,2140.25805664062,2134.5996389389,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.421142578125,100,65.5975537963192,184.552612304688
"Chiquibul","H0216","CORR0329",26775.7894095127,55.002285542785,9,248.315912995401,5,69.2648008029852,10.0543966293335,103.047088623047,417.118657138726,5.65841770172119,2164,2158.34158229828,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.421142578125,100,65.5975537963192,184.552612304688
"Chiquibul","H0145","CORR0330",14549.705836098,32.3737012108887,5,229.651003998332,4,71.2975830063648,13.8401145935059,98.4759826660156,566.120229036012,186,2463,2277,2,"BLZ, GTM","Guatemala","GTM",5,547,62.3507875108268,65.5975537963192,184.552612304688
"Chiquibul","H0135","CORR1241",30750.0158480106,64.1104340629727,11,244.711160801465,5,71.4767277297416,7.27780532836914,107.226989746094,371.695845795119,6,2007,2001,3,"BLZ, GTM, HND","Belize","BLZ",36,911.210815429688,99.9755800811027,65.5975537963192,184.552612304688
"Chocón Machacas","H0216","CORR0297",11809.8609710304,50.8522494711001,5,118.438337062187,3,63.2365769828416,10.0543966293335,97.904411315918,579.168401340644,3,2140.25805664062,2137.25805664062,2,"GTM, HND","Guatemala","GTM",15.1,824.421142578125,100,NA,NA
"Chocón Machacas","H0135","CORR0299",10830.67544702,55.3225221484361,4,99.7624594290575,3,67.7516595670732,7.27780532836914,107.226989746094,390.709372323948,3,2007,2004,2,"GTM, HND","Guatemala","GTM",36,911.210815429688,99.9755800811027,NA,NA
"Chocón Machacas","H0216","CORR0296",11418.0751863206,50.008901630903,5,116.44315100474,3,62.9907503944427,10.0543966293335,97.904411315918,557.47796753796,3,2164,2161,2,"GTM, HND","Guatemala","GTM",15.1,824.421142578125,100,NA,NA
"Chocón Machacas","H0220","CORR0300",11484.4619060741,44.9994711868926,9,130.523188005936,3,78.4966304079472,18.3351898193359,126.229072570801,439.521476966649,3,1750,1747,1,"GTM","Guatemala","GTM",753.9,1763,11.9322397830154,NA,NA
"Chocón Machacas","H0176","CORR0298",8034.35492707547,37.9347363359291,5,108.295057171712,3,77.7733043397026,18.3351898193359,126.229072570801,272.941480460477,3,1609,1606,1,"GTM","Guatemala","GTM",5,581,0,NA,NA
"Cienaga de Barbacoas","H0413","CORR1800",3622.40922160703,14.4258026164186,2,127.882389875762,0,71.2113224846976,8.94829940795898,139.559616088867,696.904232530177,90,1751,1661,1,"COL","Colombia","COL",214.5,1025,0,320.793360572393,76
"Cienaga de Barbacoas","H0391","CORR1798",4294.03635578771,19.016956000871,1,114.88989416212,1,80.5327072217771,14.3800411224365,137.751022338867,292.666253223077,69,1554,1485,1,"COL","Colombia","COL",6.7,297.088012695312,0,320.793360572393,76
"Cienaga de Barbacoas","H0414","CORR1797",3622.40922160703,15.9615028286646,2,115.513760440003,0,74.4959611632945,8.94829940795898,139.559616088867,641.346317515175,90,1612,1522,1,"COL","Colombia","COL",6.7,206,0,320.793360572393,76
"Cienaga de Barbacoas","H0393","CORR1796",4294.03635578771,19.8530546332568,1,110.048186571203,1,80.1230558798133,14.3800411224365,137.751022338867,289.725207485329,69,1668.87670898438,1599.87670898438,1,"COL","Colombia","COL",5.9,409,0,320.793360572393,76
"Cienaga de Barbacoas","H0420","CORR1799",3622.40922160703,15.1970790767387,2,121.303256356501,0,73.6344521437118,8.94829940795898,139.559616088867,669.608144788677,90,1889,1799,1,"COL","Colombia","COL",15.9,582.776000976562,0,320.793360572393,76
"Cienaga de Betanci","H0425","CORR1219",9976.347109347,33.8092814584708,2,149.465370904288,1,78.3764434914091,3.67122602462769,150.866653442383,524.510588289475,18,2192,2174,1,"COL","Colombia","COL",2258.5,2604,35.7969889241823,134.159610255267,35
"Cienaga de Betanci","H0388","CORR1216",3933.50028278234,16.074299410604,2,123.829666143304,1,68.9127530512148,3.67122602462769,149.813705444336,280.764160894679,18,1798,1780,1,"COL","Colombia","COL",6.7,585,100,134.159610255267,35
"Cienaga de Betanci","H0389","CORR1217",7566.68698172558,29.9442108946905,2,127.983577560408,1,72.5339872182255,3.67122602462769,136.485504150391,341.079021987818,18,1623,1605,1,"COL","Colombia","COL",7.5,569.730590820312,100,134.159610255267,35
"Cienaga de Betanci","H0392","CORR1218",8312.14414363462,31.5716633270831,2,133.310052211537,1,72.6887596903176,3.67122602462769,136.485504150391,367.603068259212,18,1768.10192871094,1750.10192871094,1,"COL","Colombia","COL",6.7,739,100,134.159610255267,35
"Cienaga de Betanci","H0394","CORR1220",13292.1124177176,45.3869789156872,2,148.40923655903,1,78.8598604733777,3.67122602462769,164.85612487793,326.240327876785,18,1728,1710,1,"COL","Colombia","COL",13.4,676,100,134.159610255267,35
"Cienaga de Chiqueros","H0428","CORR1823",1787.15711598958,8.44962057162668,1,107.294769853292,0,71.9924261928116,14.6638479232788,134.910232543945,665.368161791983,119,1581,1462,1,"COL","Colombia","COL",5,143,0,67.5835188340533,225.191986083984
"Cienaga de Chiqueros","H0436","CORR1821",2689.23184950766,14.5980278247963,2,93.4422020502355,1,75.4953565397812,14.6638479232788,134.910232543945,620.512000830509,119,1603.08044433594,1484.08044433594,1,"COL","Colombia","COL",5.9,255.4033203125,0,67.5835188340533,225.191986083984
"Cienaga de Chiqueros","H0451","CORR1822",3756.71781498005,21.6141428714117,4,88.2175688280569,1,75.5966417380054,14.6638479232788,134.910232543945,658.098944991074,119,1908.0576171875,1789.0576171875,1,"COL","Colombia","COL",131.5,1116.41271972656,66.9508889079222,67.5835188340533,225.191986083984
"Cienaga de Chiqueros","H0444","CORR1824",5396.30920405608,28.5044293322596,5,96.2232154094145,1,75.3263135476546,14.6638479232788,134.910232543945,663.431845317466,119,1732,1613,1,"COL","Colombia","COL",569.6,1207,10.8783649916891,67.5835188340533,225.191986083984
"Cienaga de Chiqueros","H0451","CORR1825",4682.8452896669,25.7841180787172,4,92.1857328810756,1,76.232653470431,14.6638479232788,134.910232543945,725.001705570879,119,2179,2060,1,"COL","Colombia","COL",131.5,1116.41271972656,66.9508889079222,67.5835188340533,225.191986083984
"Cienaga de Corralito","H0392","CORR1213",10155.3824896916,21.7492674703152,3,235.991237416366,1,61.5300841202727,2.16339063644409,126.825386047363,297.777632446151,8,1768.10192871094,1760.10192871094,1,"COL","Colombia","COL",6.7,739,100,12.6603543418947,6
"Cienaga de Corralito","H0390","CORR1214",4400.21416308979,10.0068232639478,3,222.540917539473,1,64.7374840783307,2.16339063644409,180.058258056641,439.464306250771,8,1690,1682,1,"COL","Colombia","COL",7.5,386,71.7705101177655,12.6603543418947,6
"Cienaga de Corralito","H0388","CORR1211",8806.93192928331,19.082654677348,3,233.273037941781,1,60.3646742408715,2.16339063644409,128.362060546875,269.166531004804,8,1798,1790,1,"COL","Colombia","COL",6.7,585,100,12.6603543418947,6
"Cienaga de Corralito","H0389","CORR1212",10523.432524449,23.0944068058015,3,230.298656616455,1,59.9312992100744,2.16339063644409,134.480819702148,274.319029499611,8,1623,1615,1,"COL","Colombia","COL",7.5,569.730590820312,100,12.6603543418947,6
"Cienaga de Corralito","H0425","CORR1215",13714.3385201337,27.6052580097267,3,251.196073493838,1,66.0659223254238,2.16339063644409,167.585296630859,350.56490457929,8,2561,2553,1,"COL","Colombia","COL",2258.5,2604,35.7969889241823,12.6603543418947,6
"Cienaga de Las Macanas","H0377","CORR1467",7046.4680095836,26.4238718429151,3,134.013089589469,2,62.8369567280537,1.43470966815948,118.565940856934,455.361917483539,1,1607.74108886719,1606.74108886719,1,"PAN","Panama","PAN",10.9,419.110473632812,0,8.50592245597078,6.69739103317261
"Cienaga de Las Macanas","H0375","CORR1470",7046.4680095836,23.4435113015359,3,151.037679252057,2,66.3510505530994,1.43470966815948,125.029144287109,559.263416640349,1,1719,1718,1,"PAN","Panama","PAN",5,391,0,8.50592245597078,6.69739103317261
"Cienaga de Las Macanas","H0373","CORR1466",3313.44335466685,18.5702866788447,3,89.7383027170468,2,53.245076229476,1.43470966815948,122.555526733398,332.619199798507,1,1639,1638,1,"PAN","Panama","PAN",5.9,564,83.6796227057059,8.50592245597078,6.69739103317261
"Cienaga de Las Macanas","H0372","CORR1469",7046.4680095836,23.6853770903582,3,149.481728119741,2,66.0408011999047,1.43470966815948,125.029144287109,565.188092530733,1,1813,1812,1,"PAN","Panama","PAN",5.9,459.3896484375,0,8.50592245597078,6.69739103317261
"Cienaga de Las Macanas","H0377","CORR1468",7046.4680095836,26.1853214625453,3,135.215943754457,2,63.1940440270636,1.43470966815948,118.565940856934,463.400774545719,1,1617,1616,1,"PAN","Panama","PAN",10.9,419.110473632812,0,8.50592245597078,6.69739103317261
"Cienaga El Mangle","H0373","CORR1046",10124.3354359939,36.9466991241366,5,137.584856562744,3,48.1408069294471,0,120.460678100586,321.546267567855,1,1594.31079101562,1593.31079101562,1,"PAN","Panama","PAN",5.9,564,83.6796227057059,8.67457010514502,18
"Cienaga El Mangle","H0372","CORR1049",18002.3378055792,44.253881171412,5,204.284298792267,3,62.8685007984429,0,136.777908325195,528.238525557555,1,1813,1812,1,"PAN","Panama","PAN",5.9,459.3896484375,0,8.67457010514502,18
"Cienaga El Mangle","H0377","CORR1047",18002.3378055792,47.8968636778198,5,188.739837195949,3,60.2992140972733,0,136.777908325195,446.674718555944,1,1607.74108886719,1606.74108886719,1,"PAN","Panama","PAN",10.9,419.110473632812,0,8.67457010514502,18
"Cienaga El Mangle","H0377","CORR1048",18002.3378055792,47.5892650269375,5,189.942691360937,3,60.5663734401672,0,136.777908325195,452.44452989354,1,1617,1616,1,"PAN","Panama","PAN",10.9,419.110473632812,0,8.67457010514502,18
"Cienaga El Mangle","H0375","CORR1050",18002.3378055792,43.922481332279,5,205.840249924583,3,63.1041735480069,0,136.777908325195,523.939351195257,1,1719,1718,1,"PAN","Panama","PAN",5,391,0,8.67457010514502,18
"Cienaga Grande de Santa Marta","H0384","CORR0655",1436.36887350939,1.65723613352022,2,441.761977388334,3,52.4803667787638,1.6599999666214,145.424713134766,205.642772082062,3,2073.20336914062,2070.20336914062,1,"COL","Colombia","COL",5.9,466,0,252.875562809425,15
"Cienaga Grande de Santa Marta","H0381","CORR0652",1436.36887350939,1.77976351040568,2,411.406382504595,3,48.8658262970169,1.6599999666214,130.740081787109,115.968608774467,3,1635,1632,1,"COL","Colombia","COL",10.1,482,0,252.875562809425,15
"Cienaga Grande de Santa Marta","H0379","CORR0653",1436.36887350939,1.64931179160729,2,444.096135220325,2,43.7544829724492,1.6599999666214,130.740081787109,112.500464360643,3,1892,1889,1,"COL","Colombia","COL",21.8,817,0,252.875562809425,15
"Cienaga Grande de Santa Marta","H0374","CORR0651",1647.63866977616,1.90615391187422,3,440.89382242983,2,43.4336075711423,1.6599999666214,130.740081787109,97.3799158379677,3,1771,1768,1,"COL","Colombia","COL",17.6,681.788940429688,0,252.875562809425,15
"Cienaga Grande de Santa Marta","H0383","CORR0654",1436.36887350939,1.69832937847835,2,431.136162460313,3,51.3410633990244,1.6599999666214,130.740081787109,169.22751603112,3,2213,2210,1,"COL","Colombia","COL",46.1,906.886352539062,0,252.875562809425,15
"Cienaga Grande De Santa Marta","H0381","CORR0662",2125.65574330421,2.59735988801087,2,417.180174949954,3,48.7440188227783,1.6599999666214,130.740081787109,114.014641334002,1,1635,1634,1,"COL","Colombia","COL",10.1,482,0,7.87233394809514,13
"Cienaga Grande De Santa Marta","H0384","CORR0665",2125.65574330421,2.4205811148983,2,447.61159289974,3,52.236531522861,1.6599999666214,134.423187255859,202.316318493209,1,2074.30297851562,2073.30297851562,1,"COL","Colombia","COL",5.9,466,0,7.87233394809514,13
"Cienaga Grande De Santa Marta","H0383","CORR0664",2125.65574330421,2.48008784594152,2,436.909954905673,3,51.1993502832004,1.6599999666214,130.740081787109,166.482408548878,1,2213,2212,1,"COL","Colombia","COL",46.1,906.886352539062,0,7.87233394809514,13
"Cienaga Grande De Santa Marta","H0374","CORR0661",2336.92553960981,2.66825737472824,3,446.743437941236,2,43.3751259989831,1.6599999666214,130.740081787109,95.8542220272044,1,1771,1770,1,"COL","Colombia","COL",17.6,681.788940429688,0,7.87233394809514,13
"Cienaga Grande De Santa Marta","H0379","CORR0663",2125.65574330421,2.40901850226124,2,449.945750731731,2,43.6925339835589,1.6599999666214,130.740081787109,110.727280803265,1,1892,1891,1,"COL","Colombia","COL",21.8,817,0,7.87233394809514,13
"Cienaga los Negros","H0392","CORR1223",14186.2226010179,22.5272971828138,2,318.137572381305,2,68.425122716488,2.572096824646,154.208862304688,251.808235039122,4,1803,1799,1,"COL","Colombia","COL",6.7,739,100,7.07966486776754,7
"Cienaga los Negros","H0382","CORR1225",8225.02507906129,12.1102100800517,7,342.954926886924,2,60.5709557742753,2.572096824646,158.146850585938,159.548502732236,0,1678.94323730469,1678.94323730469,2,"COL, PAN","Colombia","COL",22.6,469,99.56749185855,7.07966486776754,7
"Cienaga los Negros","H0380","CORR1224",11260.7168664071,15.905512917117,7,357.416773508048,2,61.7988058255389,2.572096824646,158.146850585938,195.366474549651,0,1593,1593,2,"COL, PAN","Colombia","COL",6.7,494,100,7.07966486776754,7
"Cienaga los Negros","H0389","CORR1222",12074.6634830923,19.8810733123442,2,306.823961279474,2,66.9970881218052,2.572096824646,154.208862304688,221.868460668539,4,1531,1527,1,"COL","Colombia","COL",7.5,569.730590820312,100,7.07966486776754,7
