"ID","endID","crrdr_d","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs","biomass_mean","biomass_min","biomass_max","mean_m","min_m","max_m","range_m","nCountries","Countries","name","iso_a3","are_km2","endnode_elevrange_m","endnode_pct_protected","StartNode_areakm2","StartNode_elevrange_m"
"Fila Masigue","H0349","CORR0809",14081.94374,21.87239851,6,325.1337328,2,53.63701721,1.460000038,117.9896774,236.9411418,31,1722,1691,2,"CRI, NIC","Nicaragua","NIC",15.9,513.31604,100,13.90372905,173.5883179
"Fila Masigue","H0345","CORR0808",6991.839794,15.67228763,4,225.3562236,2,60.62127028,18.88933182,117.7171936,761.4221903,234,2011.727661,1777.727661,2,"HND, NIC","Nicaragua","NIC",62,784.59021,63.38902206,13.90372905,173.5883179
"Fila Masigue","H0350","CORR0810",6514.118756,10.99909667,5,299.036585,3,52.88311208,7.14572382,117.9896774,219.9430293,31,1590.408691,1559.408691,2,"CRI, NIC","Nicaragua","NIC",5,607,64.49062702,13.90372905,173.5883179
"Fila Masigue","H0348","CORR0806",4933.874971,14.94911942,4,166.6368719,1,61.75445749,19.12628365,117.7171936,715.4551802,234,1643.109009,1409.109009,1,"NIC","Nicaragua","NIC",5,232,100,13.90372905,173.5883179
"Fila Masigue","H0347","CORR0807",6505.457066,20.19273334,4,162.7748218,2,62.28158022,16.54296112,115.393425,596.6924381,204,1571,1367,1,"NIC","Nicaragua","NIC",5,331.0843506,100,13.90372905,173.5883179
"Laguna El Jocotal","H0332","CORR2045",514.1562108,1.718693676,2,152.4718129,1,50.59778235,5.937610626,103.8193207,848.6633116,24,1802,1778,2,"HND, SLV","El Salvador","SLV",7.5,262.7845459,0,13.9230435,28
"Laguna El Jocotal","H0338","CORR2043",7749.777623,25.93754094,5,152.172331,1,53.96663347,5.937610626,120.1102066,927.4750918,24,1862,1838,2,"HND, SLV","El Salvador","SLV",10.1,500,100,13.9230435,28
"Laguna El Jocotal","H0346","CORR2041",793.9605067,4.151097252,4,97.62863642,2,60.45124915,4.74343729,102.8655777,594.9432237,24,2016,1992,1,"SLV","El Salvador","SLV",8.4,826,0,13.9230435,28
"Laguna El Jocotal","H0335","CORR2044",514.1562108,1.753974901,2,149.3783084,1,51.58638628,5.937610626,107.8165054,833.5080452,24,1824,1800,2,"HND, SLV","El Salvador","SLV",25.1,454,10.46951981,13.9230435,28
"Laguna El Jocotal","H0340","CORR2042",804.880031,3.571222199,3,114.7799699,1,44.93984918,5.937610626,91.42088318,645.5546666,24,1699,1675,2,"HND, SLV","El Salvador","SLV",5,431.7313232,0,13.9230435,28
"Islas Advent  Zorra y Juan Gallego","H0377","CORR2033",32666.16279,70.7951331,8,231.4436232,4,81.20030617,1.870000005,119.6304703,183.8487308,5,1617,1612,1,"PAN","Panama","PAN",10.9,419.1104736,0,14.07734564,72
"Islas Advent  Zorra y Juan Gallego","H0375","CORR2035",32956.7863,67.12864536,8,246.3554819,4,81.86105329,1.870000005,119.61866,212.2393605,5,1719,1714,1,"PAN","Panama","PAN",5,391,0,14.07734564,72
"Islas Advent  Zorra y Juan Gallego","H0372","CORR2034",32956.7863,67.86218889,8,243.7196101,4,81.6345918,1.870000005,119.61866,196.6102106,5,1813,1808,1,"PAN","Panama","PAN",5.9,459.3896484,0,14.07734564,72
"Islas Advent  Zorra y Juan Gallego","H0377","CORR2032",32666.16279,71.16984594,8,230.240769,4,81.0608023,1.870000005,119.6304703,177.792757,5,1607.741089,1602.741089,1,"PAN","Panama","PAN",10.9,419.1104736,0,14.07734564,72
"Islas Advent  Zorra y Juan Gallego","H0373","CORR2031",21846.32824,60.18974072,8,181.8315845,5,76.30037133,1.870000005,130.2148895,199.6949343,5,1594.310791,1589.310791,1,"PAN","Panama","PAN",5.9,564,83.67962271,14.07734564,72
"Cerro Azul","H0273","CORR0245",2376.025111,15.02286408,2,80.80819188,1,48.09417497,12.28204632,111.2013626,992.8919053,372,2080,1708,1,"HND","Honduras","HND",11.7,928,100,14.53312656,390.1414795
"Cerro Azul","H0176","CORR0244",168.1417512,1.221966228,1,70.25169543,2,62.76575831,5.661714077,113.9688416,657.297965,91,1676,1585,2,"GTM, HND","Guatemala","GTM",5,581,0,14.53312656,390.1414795
"Cerro Azul","H0216","CORR0241",1243.830043,100,1,6.209217069,1,68.55717926,40.33887863,98.92641449,1062.498868,314.0854187,2099.957275,1785.871857,1,"HND","Honduras","HND",15.1,824.4211426,100,14.53312656,390.1414795
"Cerro Azul","H0216","CORR0242",1662.05739,100,1,8.365248139,1,69.60225078,40.33887863,90.92995453,1305.493671,314.0854187,2209,1894.914581,1,"HND","Honduras","HND",15.1,824.4211426,100,14.53312656,390.1414795
"Cerro Azul","H0279","CORR0243",2548.285938,19.99838931,2,65.02706221,1,61.204044,30.52552795,116.107399,1196.724599,372,2062.653564,1690.653564,1,"HND","Honduras","HND",7.5,653,100,14.53312656,390.1414795
"Manuel Antonio","H0369","CORR0111",3106.474114,55.2532009,2,28.12755105,4,93.62662506,16.51987839,175.7369537,750.9609218,3,2055.123047,2052.123047,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,14.72718875,142.0362701
"Manuel Antonio","H0363","CORR0112",363.1347888,4.285917626,1,42.39064112,4,83.04088319,18.26244164,119.6912994,470.2828814,6,2019.972656,2013.972656,1,"CRI","Costa Rica","CRI",8.4,1051,0,14.72718875,142.0362701
"Manuel Antonio","H0365","CORR0113",2211.842299,31.37252641,2,35.33436115,4,78.32104122,22.0927124,168.8749847,719.8053098,7,1857,1850,1,"CRI","Costa Rica","CRI",10.9,534.6391602,36.87842277,14.72718875,142.0362701
"Manuel Antonio","H0361","CORR0115",363.1347888,3.360510341,1,54.12127909,4,84.86492769,18.26244164,141.4338837,652.4602282,6,1978,1972,1,"CRI","Costa Rica","CRI",18.4,1045,47.50463193,14.72718875,142.0362701
"Manuel Antonio","H0369","CORR0114",4586.451396,57.48828961,2,39.97573391,4,85.75145711,22.0927124,133.8304749,973.4354647,7,2511.441162,2504.441162,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,14.72718875,142.0362701
"Los Santos","H0369","CORR1306",2364.547295,100,1,11.70573561,3,86.78995132,55.16575623,118.3767319,961.3161763,365,1688,1323,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,14.82557975,393.637146
"Los Santos","H0362","CORR1309",6279.409432,99.99998864,2,31.4734271,3,99.65743998,60.84806442,131.5439453,1493.740522,356,2332,1976,1,"CRI","Costa Rica","CRI",9.2,726,99.56891339,14.82557975,393.637146
"Los Santos","H0363","CORR1310",1259.735601,20.86399447,2,30.186667,3,85.72987773,50.26671219,117.2588577,940.8837016,356,2091,1735,1,"CRI","Costa Rica","CRI",8.4,1051,0,14.82557975,393.637146
"Los Santos","H0365","CORR1307",5332.127226,97.17891939,1,27.49606417,3,99.4168663,44.15977478,166.1888733,1312.995053,303,1862,1559,1,"CRI","Costa Rica","CRI",10.9,534.6391602,36.87842277,14.82557975,393.637146
"Los Santos","H0369","CORR1308",5158.201404,100,1,25.85397508,3,105.8862868,54.70751572,169.3913879,1511.017105,303,2584,2281,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,14.82557975,393.637146
"Montana Chiclera","H0176","CORR1019",1007.955488,5.761994243,3,89.367924,2,69.54648745,19.97038841,108.7448807,507.9069332,56,1676,1620,1,"GTM","Guatemala","GTM",5,581,0,14.91365507,400
"Montana Chiclera","H0216","CORR1016",1822.513027,15.64496215,2,59.40761018,2,52.66789161,8.342811584,97.59179688,547.162409,39,2164,2125,2,"GTM, HND","Guatemala","GTM",15.1,824.4211426,100,14.91365507,400
"Montana Chiclera","H0220","CORR1020",4715.264432,21.79758484,7,110.6011561,2,72.42325436,19.97038841,110.3410645,652.6135466,56,1775,1719,1,"GTM","Guatemala","GTM",753.9,1763,11.93223978,14.91365507,400
"Montana Chiclera","H0135","CORR1018",3906.899201,21.29306123,2,93.54562176,3,65.74699801,7.277805328,107.2269897,463.9864763,22,2007,1985,2,"GTM, HND","Guatemala","GTM",36,911.2108154,99.97558008,14.91365507,400
"Montana Chiclera","H0216","CORR1017",2087.088247,17.53147879,2,60.75560589,2,52.67047737,8.342811584,97.59179688,499.0017228,39,2099.957275,2060.957275,2,"GTM, HND","Guatemala","GTM",15.1,824.4211426,100,14.91365507,400
"Pablo Arturo Barrios","H0372","CORR0859",7417.526159,13.19834186,3,282.5340202,2,66.54461601,5.947652817,153.2255402,334.5042078,1,1813,1812,1,"PAN","Panama","PAN",5.9,459.3896484,0,15.06680098,25
"Pablo Arturo Barrios","H0373","CORR0856",4495.324007,9.035689241,3,250.1051842,2,62.76217266,5.947652817,140.5500793,351.7235972,7,1639,1632,1,"PAN","Panama","PAN",5.9,564,83.67962271,15.06680098,25
"Pablo Arturo Barrios","H0375","CORR0860",7417.526159,13.40221809,3,278.2338512,2,64.60591662,5.947652817,126.3951187,275.7961671,1,1719,1718,1,"PAN","Panama","PAN",5,391,0,15.06680098,25
"Pablo Arturo Barrios","H0377","CORR0857",7417.526159,13.88875251,3,268.5141028,2,65.27861558,5.947652817,153.2255402,270.3441686,1,1466.751587,1465.751587,1,"PAN","Panama","PAN",10.9,419.1104736,0,15.06680098,25
"Pablo Arturo Barrios","H0377","CORR0858",7417.526159,13.81340616,3,269.985032,2,65.52169072,5.947652817,153.2255402,279.606244,1,1617,1616,1,"PAN","Panama","PAN",10.9,419.1104736,0,15.06680098,25
"Ceibal","H0148","CORR0389",14942.56815,32.9796151,6,233.293014,5,71.39440131,8.140288353,123.7168655,369.791647,110.0186768,1753,1642.981323,2,"GTM, MEX","Guatemala","GTM",5.9,435,0,15.44793116,123
"Ceibal","H0134","CORR0387",15222.90951,36.75984386,7,213.26152,4,71.10913854,8.140288353,98.48370361,272.2252861,110.0186768,1896,1785.981323,2,"GTM, MEX","Guatemala","GTM",39.4,616,1.170833796,15.44793116,123
"Ceibal","H0148","CORR0390",14942.56815,32.90205211,6,233.8486778,5,71.52953665,8.140288353,123.7168655,372.3410369,110.0186768,1753,1642.981323,2,"GTM, MEX","Guatemala","GTM",5.9,435,0,15.44793116,123
"Ceibal","H0145","CORR0388",1407.357811,4.280998564,3,168.8546008,4,59.13305242,9.226565361,102.8488541,531.9956451,113,2463,2350,1,"GTM","Guatemala","GTM",5,547,62.35078751,15.44793116,123
"Ceibal","H0124","CORR0386",14942.56815,36.32972659,6,211.7760034,4,69.94615774,8.140288353,98.92248535,267.9977717,110.0186768,1881,1770.981323,2,"GTM, MEX","Guatemala","GTM",9.2,440,0,15.44793116,123
"Reserva Las Guacamayas","H0100","CORR1658",5202.04046,33.78149856,2,79.25224075,1,70.74112874,19.08012962,101.0872421,298.9144222,136,1940,1804,2,"GTM, MEX","Guatemala","GTM",41.9,806,0,15.66938906,61
"Llanos de Apacunca","H0337","CORR0889",6480.402078,15.27913192,5,215.4657775,2,48.15454487,3.197544336,118.8767319,712.1700842,6.854432583,2033,2026.145567,2,"HND, NIC","Honduras","HND",48.6,1001,100,15.83227264,19
"Llanos de Apacunca","H0337","CORR0890",7296.429168,16.87837807,5,219.5855877,2,48.42328134,3.197544336,120.8962097,730.272905,6.854432583,2131,2124.145567,2,"HND, NIC","Honduras","HND",48.6,1001,100,15.83227264,19
"Llanos de Apacunca","H0345","CORR0887",6235.866667,20.6350383,5,153.3870783,3,43.45046024,2.575395107,119.293045,712.2789617,9,2025,2016,2,"HND, NIC","Nicaragua","NIC",62,784.59021,63.38902206,15.83227264,19
"Llanos de Apacunca","H0343","CORR0888",4087.025524,12.98790739,4,159.8145657,1,38.03449881,3.522727728,109.004158,560.9936994,6.854432583,1766,1759.145567,2,"HND, NIC","Honduras","HND",9.2,464,93.54710759,15.83227264,19
"Llanos de Apacunca","H0348","CORR0886",7834.979779,28.27844668,5,140.6788233,2,47.84692991,8.634381294,111.0184937,626.4350225,11,1643,1632,1,"NIC","Nicaragua","NIC",5,232,100,15.83227264,19
"Lancetilla","H0155","CORR0307",3579.802347,44.31337818,2,40.83738428,1,59.55827396,8.428482056,109.1401291,470.6045039,40.59441376,1954,1913.405586,1,"HND","Honduras","HND",38.5,895.7669678,100,16.14872611,494.556366
"Lancetilla","H0149","CORR0306",3354.369622,28.10447079,2,60.62458954,1,76.64859675,31.22157097,106.5068665,705.398022,125.1411819,1539,1413.858818,1,"HND","Honduras","HND",5,563.2242432,100,16.14872611,494.556366
"Lancetilla","H0131","CORR0310",12008.39365,71.92640432,3,84.55762335,2,68.71522174,8.428482056,110.3909378,786.864995,40.59441376,1885,1844.405586,1,"HND","Honduras","HND",9.2,975,100,16.14872611,494.556366
"Lancetilla","H0155","CORR0308",3422.88756,42.65464753,2,40.56930926,1,58.51051398,8.428482056,109.1401291,470.5538171,40.59441376,1861,1820.405586,1,"HND","Honduras","HND",38.5,895.7669678,100,16.14872611,494.556366
"Lancetilla","H0131","CORR0309",11581.62241,71.18995561,3,82.40428657,2,68.15537603,8.428482056,113.1534119,735.695174,40.59441376,2036.755127,1996.160713,1,"HND","Honduras","HND",9.2,975,100,16.14872611,494.556366
"Tonosi","H0377","CORR1287",9864.498197,23.40476639,6,211.5063501,3,77.70393107,11.79533958,153.2255402,306.6261335,1,1466.751587,1465.751587,1,"PAN","Panama","PAN",10.9,419.1104736,0,16.20906437,466
"Tonosi","H0372","CORR1290",9864.498197,21.94982868,6,225.5262675,3,78.4355427,11.79533958,153.2255402,385.2325345,1,1813,1812,1,"PAN","Panama","PAN",5.9,459.3896484,0,16.20906437,466
"Tonosi","H0375","CORR1289",9864.498197,22.37548413,6,221.2260985,3,76.37150417,11.79533958,125.9570007,311.6965879,1,1719,1718,1,"PAN","Panama","PAN",5,391,0,16.20906437,466
"Tonosi","H0377","CORR1288",9864.498197,23.24410944,6,212.9772793,3,77.87762091,11.79533958,153.2255402,318.099478,1,1617,1616,1,"PAN","Panama","PAN",10.9,419.1104736,0,16.20906437,466
"Tonosi","H0373","CORR1286",11841.81569,24.66712632,7,240.865468,4,75.9800621,11.79533958,135.4526062,354.8472713,1,1649,1648,1,"PAN","Panama","PAN",5.9,564,83.67962271,16.20906437,466
"Five Blues Lake","H0216","CORR0383",36307.88663,61.44103097,16,301.5544497,5,72.33980084,10.05439663,107.0536194,384.6726332,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.4211426,100,16.61251939,130
"Five Blues Lake","H0216","CORR0385",36699.67175,61.69498847,16,303.5496357,5,72.38010888,10.05439663,107.0536194,394.3262393,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.4211426,100,16.61251939,130
"Five Blues Lake","H0135","CORR0381",35720.4863,63.97035402,15,284.8737581,5,74.40537929,7.277805328,107.2269897,316.0432484,6,2007,2001,3,"BLZ, GTM, HND","Belize","BLZ",36,911.2108154,99.97558008,16.61251939,130
"Five Blues Lake","H0176","CORR0382",27728.41221,52.19448524,11,271.4117365,4,78.14876692,36.46680069,126.2290726,469.2207839,3,1609,1606,2,"BLZ, GTM","Belize","BLZ",5,581,0,16.61251939,130
"Five Blues Lake","H0149","CORR0384",48719.29654,56.61416233,18,438.5874527,7,72.22161565,7.277805328,107.2269897,375.7504171,6,1909,1903,3,"BLZ, GTM, HND","Honduras","HND",5,563.2242432,100,16.61251939,130
"Cusuco","H0216","CORR0249",10340.33083,48.25578169,3,109.1459304,4,66.95354965,12.72478771,101.817131,845.7368503,138,2140.258057,2002.258057,2,"GTM, HND","Honduras","HND",15.1,824.4211426,100,16.7639185,465.0150757
"Cusuco","H0135","CORR0246",2132.384556,100,1,10.72384606,1,69.30077155,40.54982758,95.04383087,1192.00363,334.9210815,2107,1772.078918,1,"HND","Honduras","HND",36,911.2108154,99.97558008,16.7639185,465.0150757
"Cusuco","H0216","CORR0248",9948.544919,47.29208678,3,107.1507443,4,66.75056838,12.72478771,101.817131,826.42414,138,2164,2026,2,"GTM, HND","Honduras","HND",15.1,824.4211426,100,16.7639185,465.0150757
"Cusuco","H0211","CORR0250",7102.467551,29.10909099,3,124.1845329,1,57.20237114,9.624518394,107.6016235,521.5249881,43.63874817,2030,1986.361252,1,"HND","Honduras","HND",30.2,1110.286743,98.55250315,16.7639185,465.0150757
"Cusuco","H0254","CORR0247",6516.619857,33.54161799,3,98.80277793,2,66.2079402,21.70382118,108.5763397,854.0768197,118,2634,2516,1,"HND","Honduras","HND",59.5,1439,100,16.7639185,465.0150757
"Aguateca","H0134","CORR0392",12337.38461,32.02330667,6,198.3615545,4,72.77992041,18.72345543,98.48370361,284.0123794,114,1896,1782,2,"GTM, MEX","Guatemala","GTM",39.4,616,1.170833796,16.82709418,113
"Aguateca","H0145","CORR0393",7797.224163,26.91529491,3,148.8973517,4,56.45573368,12.37905502,102.8488541,602.3798915,120,2463,2343,1,"GTM","Guatemala","GTM",5,547,62.35078751,16.82709418,113
"Aguateca","H0124","CORR0391",12057.04325,31.52588997,5,196.8760379,4,71.52558386,18.72345543,98.92248535,279.7081508,114,1881,1767,2,"GTM, MEX","Guatemala","GTM",9.2,440,0,16.82709418,113
"Aguateca","H0141","CORR0395",12057.04325,29.59835689,5,209.7509887,4,73.40058621,18.72345543,118.1727066,351.7979216,114,1811.47937,1697.47937,2,"GTM, MEX","Guatemala","GTM",5.9,258,0,16.82709418,113
"Aguateca","H0122","CORR0394",12563.01951,33.46827488,5,193.4061123,4,71.52672702,18.72345543,98.34778595,289.5336429,114,1774.804443,1660.804443,2,"GTM, MEX","Guatemala","GTM",102.2,1408,0.759328964,16.82709418,113
"Volcan Tenorio","H0349","CORR0148",8677.080321,70.46816635,3,61.9297474,1,81.79684553,11.70009899,126.5728378,1047.401384,343,1881,1538,1,"CRI","Costa Rica","CRI",15.9,513.31604,100,17.26637149,320.8764343
"Volcan Tenorio","H0353","CORR0150",7571.707963,37.47496688,6,101.6071154,3,73.72724131,22.03772736,136.3749542,845.9041901,378.803772,2215,1836.196228,1,"CRI","Costa Rica","CRI",169.2,1491.418457,90.57193592,17.26637149,320.8764343
"Volcan Tenorio","H0350","CORR0146",4684.697617,76.86783648,2,30.5202502,1,87.83562745,17.27659035,116.220993,950.7302043,343,1726,1383,1,"CRI","Costa Rica","CRI",5,607,64.49062702,17.26637149,320.8764343
"Volcan Tenorio","H0352","CORR0149",8242.808381,64.71394324,5,63.98347478,2,76.63722668,22.03772736,106.2555237,922.0542004,378.803772,1783,1404.196228,1,"CRI","Costa Rica","CRI",29.3,624,97.67301636,17.26637149,320.8764343
"Volcan Tenorio","H0351","CORR0147",6139.048615,57.73288834,5,53.43348292,2,73.03318002,22.03772736,113.4832077,781.2070735,378.803772,1592.847778,1214.044006,1,"CRI","Costa Rica","CRI",35.2,516.050415,96.60847685,17.26637149,320.8764343
"Osa","H0369","CORR1482",13283.53522,50.53497368,6,132.0450379,5,91.41742078,16.25071907,157.1987152,393.7860387,6,1902,1896,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,17.27760802,339
"Osa","H0369","CORR1485",16045.32846,50.80901739,7,158.8077738,6,97.28162499,27.92968369,145.7209167,671.5805322,6,2406,2400,2,"CRI, PAN","Costa Rica","CRI",4712.9,2632.327881,87.99852511,17.27760802,339
"Osa","H0369","CORR1483",14177.19387,52.89821846,7,134.7123167,5,90.84749475,21.55429459,157.1987152,454.3057425,6,2148.537354,2142.537354,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,17.27760802,339
"Osa","H0369","CORR1484",15771.29309,58.23217459,5,136.0170123,6,90.97793224,16.25071907,158.6216888,515.2840874,6,2681.483154,2675.483154,2,"CRI, PAN","Costa Rica","CRI",4712.9,2632.327881,87.99852511,17.27760802,339
"Osa","H0369","CORR1481",12841.57617,45.32162746,5,142.4525825,5,95.16658849,27.92968369,145.7209167,543.30205,6,1600,1594,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,17.27760802,339
"Ejido Ley de Fomento Agropecuario","H0124","CORR1770",38390.11614,43.51296885,13,451.4850739,8,70.98592118,24.28748703,114.5543442,483.2239846,68.06897736,1723,1654.931023,3,"BLZ, GTM, MEX","Guatemala","GTM",9.2,440,0,18.20686119,33
"Ejido Ley de Fomento Agropecuario","H0052","CORR1767",39667.68151,52.72987521,9,387.4275458,4,67.82321711,3.888342381,118.7107849,306.9804697,42,1837,1795,2,"GTM, MEX","Guatemala","GTM",5.9,609,0,18.20686119,33
"Ejido Ley de Fomento Agropecuario","H0013","CORR1769",40543.10791,49.91923367,9,418.5142369,5,69.82214191,3.888342381,116.7990341,397.3722097,42,1852,1810,2,"GTM, MEX","Guatemala","GTM",5,572,0,18.20686119,33
"Ejido Ley de Fomento Agropecuario","H0033","CORR1768",39667.68151,50.84687323,9,401.9207993,4,69.46563611,3.888342381,117.862175,357.5289043,42,1714,1672,2,"GTM, MEX","Guatemala","GTM",5,361,0,18.20686119,33
"Ejido Ley de Fomento Agropecuario","H0048","CORR1766",39667.68151,52.99015348,9,385.467577,4,67.86976629,3.888342381,110.2702026,305.2985514,42,1699.957642,1657.957642,2,"GTM, MEX","Guatemala","GTM",7.5,704.0334473,0,18.20686119,33
"Burdon Canal","H0149","CORR2302",53693.12774,54.29159734,21,503.8864002,8,72.07911147,6.697587967,107.2269897,330.6485735,2,1909,1907,3,"BLZ, GTM, HND","Belize","BLZ",5,563.2242432,100,19.71490187,14
"Burdon Canal","H0131","CORR2305",64381.85627,58.70420049,22,558.5319362,9,72.89118905,6.697587967,113.1534119,419.9126185,2,2087,2085,3,"BLZ, GTM, HND","Belize","BLZ",9.2,975,100,19.71490187,14
"Burdon Canal","H0135","CORR2301",40694.31973,59.25048015,18,350.1727056,6,73.81208843,6.697587967,107.2269897,262.4276693,2,2007,2005,3,"BLZ, GTM, HND","Belize","BLZ",36,911.2108154,99.97558008,19.71490187,14
"Burdon Canal","H0155","CORR2304",56084.19739,55.37061134,21,516.0275605,8,72.47585999,6.697587967,108.4373703,363.2269242,2,2039.329224,2037.329224,3,"BLZ, GTM, HND","Belize","BLZ",38.5,895.7669678,100,19.71490187,14
"Burdon Canal","H0155","CORR2303",55781.32627,55.2367614,21,514.4743036,8,72.44246083,6.697587967,108.4373703,358.8523905,2,2039.329224,2037.329224,3,"BLZ, GTM, HND","Belize","BLZ",38.5,895.7669678,100,19.71490187,14
"Colibri Esmeralda Hondureno","H0125","CORR1025",5179.305831,97.88077733,2,26.7443381,2,74.36628661,27.91856575,121.3905029,1220.72412,271,2247,1976,1,"HND","Honduras","HND",20.1,1310.162292,100,20.10121416,377.8291931
"Colibri Esmeralda Hondureno","H0142","CORR1021",3787.321943,97.12428174,2,19.64475801,2,66.48435841,27.91856575,108.4228134,1182.613908,271,2127,1856,1,"HND","Honduras","HND",121.5,1244,100,20.10121416,377.8291931
"Colibri Esmeralda Hondureno","H0131","CORR1023",4157.128696,97.37337842,2,21.43849323,2,61.75158215,27.91856575,93.9361496,941.2087823,271,1639,1368,1,"HND","Honduras","HND",9.2,975,100,20.10121416,377.8291931
"Colibri Esmeralda Hondureno","H0131","CORR1024",3972.402331,97.21080129,2,20.52592215,2,60.97006306,18.82177734,94.0743866,967.952019,271,2034,1763,1,"HND","Honduras","HND",9.2,975,100,20.10121416,377.8291931
"Colibri Esmeralda Hondureno","H0142","CORR1022",4272.765745,97.44264672,2,22.09757675,2,68.93450721,27.91856575,107.4424973,1213.346669,271,2247,1976,1,"HND","Honduras","HND",121.5,1244,100,20.10121416,377.8291931
"Sierra Quirragua","H0345","CORR0803",4931.152012,15.26523582,3,163.2109002,2,60.83329002,18.88933182,117.7171936,859.0366216,352,2011.727661,1659.727661,2,"HND, NIC","Nicaragua","NIC",62,784.59021,63.38902206,20.65982382,275.3545532
"Sierra Quirragua","H0334","CORR0805",7945.355931,15.25768898,5,263.2804622,2,60.10569037,15.58623505,118.4764633,938.591072,352,2159,1807,2,"HND, NIC","Nicaragua","NIC",45.2,917.2436523,98.30428293,20.65982382,275.3545532
"Sierra Quirragua","H0347","CORR0801",5596.182301,26.74683613,3,105.6813934,2,63.13759511,16.54296112,113.1027908,682.9118565,204,1571,1367,1,"NIC","Nicaragua","NIC",5,331.0843506,100,20.65982382,275.3545532
"Sierra Quirragua","H0348","CORR0802",2873.187012,13.88358886,3,104.4915484,1,62.7004315,19.12628365,117.7171936,841.3507573,352,1643.109009,1291.109009,1,"NIC","Nicaragua","NIC",5,232,100,20.65982382,275.3545532
"Sierra Quirragua","H0343","CORR0804",8238.188884,17.00516457,4,245.0388932,2,59.52948752,9.97407341,117.7171936,914.914571,352,2007,1655,2,"HND, NIC","Nicaragua","NIC",9.2,464,93.54710759,20.65982382,275.3545532
"La Selva","H0355","CORR0735",10821.19814,98.51453638,3,55.11236753,1,95.87655609,39.3020134,159.5898743,1034.293171,208.7586517,1993,1784.241348,1,"CRI","Costa Rica","CRI",228.7,2285,98.84571188,21.96843925,454
"La Selva","H0353","CORR0732",5089.767866,75.85468854,5,33.6137547,1,83.2911432,44.02817535,116.8643723,926.063889,208.7586517,1963,1754.241348,1,"CRI","Costa Rica","CRI",169.2,1491.418457,90.57193592,21.96843925,454
"La Selva","H0355","CORR0734",8913.675568,90.09457782,3,49.5568454,1,84.70252372,30.0671978,150.5952454,743.6801749,208.7586517,1892,1683.241348,1,"CRI","Costa Rica","CRI",228.7,2285,98.84571188,21.96843925,454
"La Selva","H0354","CORR0731",6608.398666,98.93701764,3,33.46480286,1,90.68797865,54.93473434,111.1671219,1162.032796,208.7586517,2558,2349.241348,1,"CRI","Costa Rica","CRI",173.4,1706.536377,99.62816566,21.96843925,454
"La Selva","H0353","CORR0733",6988.894658,75.37852679,6,46.49632612,1,86.21479131,44.02817535,116.8643723,1088.086394,208.7586517,1995,1786.241348,1,"CRI","Costa Rica","CRI",169.2,1491.418457,90.57193592,21.96843925,454
"Aguacaliente  Luha","H0176","CORR0907",6107.285833,21.97984976,5,142.0469866,4,77.5248324,38.43196106,126.2290726,258.1488169,3,1609,1606,2,"BLZ, GTM","Guatemala","GTM",5,581,0,22.04896436,34
"Aguacaliente  Luha","H0135","CORR0906",15529.69319,52.38605267,6,151.0659296,4,68.85063397,7.277805328,107.2269897,282.545714,6,2007,2001,3,"BLZ, GTM, HND","Guatemala","GTM",36,911.2108154,99.97558008,22.04896436,34
"Aguacaliente  Luha","H0220","CORR0910",9557.393025,29.74809054,9,164.2751174,4,78.12150384,38.43196106,126.2290726,384.7949433,3,1750,1747,2,"BLZ, GTM","Guatemala","GTM",753.9,1763,11.93223978,22.04896436,34
"Aguacaliente  Luha","H0216","CORR0908",16117.09239,48.98892715,7,167.7466212,4,65.36842135,10.05439663,97.9184494,409.9341796,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND","Guatemala","GTM",15.1,824.4211426,100,22.04896436,34
"Aguacaliente  Luha","H0216","CORR0909",16508.87802,49.5892473,7,169.7418073,4,65.51938835,10.05439663,97.9184494,427.0614104,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND","Guatemala","GTM",15.1,824.4211426,100,22.04896436,34
"Internacional La Amistad","H0366","CORR0198",2630.477125,76.08095053,3,17.2298508,2,101.8070306,71.46079254,120.2523727,866.3942643,235,1745,1510,2,"CRI, PAN","Panama","PAN",12.6,546,100,22.33988952,411.1036987
"Internacional La Amistad","H0360","CORR0196",4475.085239,44.75045841,3,49.98037685,3,80.34102136,40.2214241,154.1715393,677.0734511,139,2034.901855,1895.901855,1,"CRI","Costa Rica","CRI",65.3,953,51.88379152,22.33988952,411.1036987
